10B1[01]01A20221108,Cr 267.716,4/7/2023,1:58:33 PM,Cr,267.713,485.5030207,7.034393596,-0.002554526932,-0.002554526932,-0.0026,-0.0026,25.30299646,0.9999988126,1,4/7/2023,1:57:34 PM,907.5523744,523.9887169,-0.001826138255,-0.001826138255,2,4/7/2023,1:58:04 PM,865.3184844,473.7107236,-0.002777710519,-0.002777710519,3,4/7/2023,1:58:33 PM,862.2888732,458.8096217,-0.003059732021,-0.003059732021
10B1[01]01A20221108,Ni 231.604,4/7/2023,1:58:33 PM,Ni,231.603,224.8564708,6.922427555,0.002763981545,0.002763981545,0.0028,0.0028,23.44675447,0.9999991897,1,4/7/2023,1:57:34 PM,204.5970828,242.1689899,0.003484780801,0.003484780801,2,4/7/2023,1:58:04 PM,184.8422633,220.3826892,0.002577717581,0.002577717581,3,4/7/2023,1:58:33 PM,179.0523489,212.0177333,0.002229446254,0.002229446254
10D1[01]04A20221004,Sc 361.383,4/7/2023,2:04:32 PM,Sc,361.378,18468620.53,0.09374322778,87.129254, ,87.129, ,0.09374322779, ,1,4/7/2023,2:03:33 PM,18457117.75,18457117.75,87.07498747, ,2,4/7/2023,2:04:03 PM,18488531.98,18488531.98,87.22319008, ,3,4/7/2023,2:04:32 PM,18460211.85,18460211.85,87.08958444, 
10D1[01]04A20221004,Cr 267.716,4/7/2023,2:04:52 PM,Cr,267.713,1237.609459,3.066477583,0.01168000351,0.01168000351,0.0117,0.0117,6.149563355,0.9999988126,1,4/7/2023,2:03:53 PM,1402.940356,1201.142737,0.01098982638,0.01098982638,2,4/7/2023,2:04:23 PM,1434.682771,1234.797313,0.01162678023,0.01162678023,3,4/7/2023,2:04:52 PM,1469.142058,1276.888325,0.0124234039,0.0124234039
10D1[01]04A20221004,Ni 231.604,4/7/2023,2:04:52 PM,Ni,231.603,784.9295104,0.9997883525,0.02608238072,0.02608238072,0.0261,0.0261,1.252695638,0.9999991897,1,4/7/2023,2:03:53 PM,654.8726679,783.6812681,0.02603041069,0.02603041069,2,4/7/2023,2:04:23 PM,664.4001078,793.3264543,0.02643198386,0.02643198386,3,4/7/2023,2:04:52 PM,649.8437631,777.7808087,0.02578474761,0.02578474761
10D1[01]05A20221004,Sc 361.383,4/7/2023,2:10:51 PM,Sc,361.378,18997577.41,0.8631846027,89.62470939, ,89.625, ,0.8631846027, ,1,4/7/2023,2:09:53 PM,18825041.78,18825041.78,88.81073952, ,2,4/7/2023,2:10:22 PM,19016284.9,19016284.9,89.71296554, ,3,4/7/2023,2:10:51 PM,19151405.55,19151405.55,90.35042312, 
10D1[01]05A20221004,Cr 267.716,4/7/2023,2:11:12 PM,Cr,267.713,1116.872058,1.93248305,0.009394901132,0.009394901132,0.0094,0.0094,4.348012104,0.9999988126,1,4/7/2023,2:10:13 PM,1341.824491,1100.837227,0.00909142242,0.00909142242,2,4/7/2023,2:10:42 PM,1362.210893,1108.366619,0.009233925348,0.009233925348,3,4/7/2023,2:11:12 PM,1401.747052,1141.412327,0.009859355628,0.009859355628
10D1[01]05A20221004,Ni 231.604,4/7/2023,2:11:12 PM,Ni,231.603,641.5483992,1.075878101,0.02011277007,0.02011277007,0.0201,0.0201,1.428810621,0.9999991897,1,4/7/2023,2:10:13 PM,544.0472073,644.193986,0.02022291793,0.02022291793,2,4/7/2023,2:10:42 PM,551.8551585,646.7365278,0.02032877556,0.02032877556,3,4/7/2023,2:11:12 PM,544.0110872,633.7146839,0.01978661671,0.01978661671
undigested CrF2,Sc 361.383,4/7/2023,2:17:23 PM,Sc,361.378,21316488.39,0.7396038567,100.564616, ,100.56, ,0.7396038567, ,1,4/7/2023,2:16:14 PM,21423652.84,21423652.84,101.0701848, ,2,4/7/2023,2:16:48 PM,21135459.13,21135459.13,99.71057582, ,3,4/7/2023,2:17:23 PM,21390353.19,21390353.19,100.9130873, 
undigested CrF2,Cr 267.716,4/7/2023,2:17:28 PM,Cr,267.713,324802.2033,0.4326205483,6.135534059,6.135534059,6.1355,6.1355,0.4334485735,0.9999988126,1,4/7/2023,2:16:19 PM,327064.4539,323191.278,6.105045336,6.105045336,2,4/7/2023,2:16:54 PM,325241.4815,325775.4977,6.15395484,6.15395484,3,4/7/2023,2:17:28 PM,328825.1717,325439.8341,6.147602,6.147602
undigested CrF2,Ni 231.604,4/7/2023,2:17:48 PM,Ni,231.603,158.4230909,5.864610525,-1.943543837e-006,-1.943543837e-006,-0.0000,-0.0000,19902.9468,0.9999991897,1,4/7/2023,2:16:39 PM,126.5267183,156.7892853,-6.996633355e-005,-6.996633355e-005,2,4/7/2023,2:17:14 PM,136.4242296,168.4225195,0.000414378351,0.000414378351,3,4/7/2023,2:17:48 PM,119.5367678,150.0574678,-0.000350242649,-0.000350242649
undigested CrF3,Sc 361.383,4/7/2023,2:23:48 PM,Sc,361.378,21148376.04,0.3201556545,99.77151378, ,99.772, ,0.3201556545, ,1,4/7/2023,2:22:49 PM,21085686.27,21085686.27,99.47576281, ,2,4/7/2023,2:23:19 PM,21139263.15,21139263.15,99.72852202, ,3,4/7/2023,2:23:48 PM,21220178.68,21220178.68,100.1102565, 
undigested CrF3,Cr 267.716,4/7/2023,2:24:08 PM,Cr,267.713,1270.244267,10.75224858,0.012297657,0.012297657,0.0123,0.0123,21.01977211,0.9999988126,1,4/7/2023,2:23:09 PM,1678.786668,1277.590209,0.01243668791,0.01243668791,2,4/7/2023,2:23:39 PM,1536.002122,1130.139718,0.009646007756,0.009646007756,3,4/7/2023,2:24:08 PM,1815.045538,1403.002873,0.01481027533,0.01481027533
undigested CrF3,Ni 231.604,4/7/2023,2:24:08 PM,Ni,231.603,87.36468967,7.02814165,-0.002960429397,-0.002960429397,-0.0030,-0.0030,8.635267622,0.9999991897,1,4/7/2023,2:23:09 PM,57.07142032,88.97448583,-0.002893406229,-0.002893406229,2,4/7/2023,2:23:39 PM,48.8447779,80.58004086,-0.003242905321,-0.003242905321,3,4/7/2023,2:24:08 PM,61.00443045,92.53954234,-0.002744976641,-0.002744976641
10D3[01]0320220309,Sc 361.383,4/7/2023,2:30:07 PM,Sc,361.378,21330625.94,0.5780604693,100.6313126, ,100.63, ,0.5780604693, ,1,4/7/2023,2:29:08 PM,21200175.46,21200175.46,100.0158875, ,2,4/7/2023,2:29:38 PM,21346446.13,21346446.13,100.7059474, ,3,4/7/2023,2:30:07 PM,21445256.23,21445256.23,101.172103, 
10D3[01]0320220309,Cr 267.716,4/7/2023,2:30:27 PM,Cr,267.713,1272.962277,17.59949083,0.01234909865,0.01234909865,0.0123,0.0123,34.33556645,0.9999988126,1,4/7/2023,2:29:28 PM,1935.59977,1525.248638,0.01712392534,0.01712392534,2,4/7/2023,2:29:58 PM,1517.95239,1097.267901,0.009023868587,0.009023868587,3,4/7/2023,2:30:27 PM,1625.242779,1196.370291,0.01089950202,0.01089950202
10D3[01]0320220309,Ni 231.604,4/7/2023,2:30:27 PM,Ni,231.603,75.77742543,7.081258699,-0.00344286014,-0.00344286014,-0.0034,-0.0034,6.489107832,0.9999991897,1,4/7/2023,2:29:28 PM,50.31618214,81.91048861,-0.003187512703,-0.003187512703,2,4/7/2023,2:29:58 PM,40.62982551,71.94731014,-0.003602325337,-0.003602325337,3,4/7/2023,2:30:27 PM,42.36296343,73.47447755,-0.003538742381,-0.003538742381
10D3[01]0220220309,Sc 361.383,4/7/2023,2:36:36 PM,Sc,361.378,21325877.82,2.021881229,100.6089124, ,100.61, ,2.021881229, ,1,4/7/2023,2:35:27 PM,21770957.05,21770957.05,102.708659, ,2,4/7/2023,2:36:01 PM,21296594.33,21296594.33,100.470762, ,3,4/7/2023,2:36:36 PM,20910082.08,20910082.08,98.6473164, 
10D3[01]0220220309,Cr 267.716,4/7/2023,2:36:41 PM,Cr,267.713,591545.4565,1.812717198,11.18397503,11.18397503,11.184,11.184,1.814620565,0.9999988126,1,4/7/2023,2:35:32 PM,596475.1432,580334.7049,10.9717979,10.9717979,2,4/7/2023,2:36:07 PM,595800.2821,592598.5792,11.20390666,11.20390666,3,4/7/2023,2:36:41 PM,593968.4434,601703.0853,11.37622053,11.37622053
10D3[01]0220220309,Ni 231.604,4/7/2023,2:37:01 PM,Ni,231.603,110.7145414,6.622592976,-0.0019882684,-0.0019882684,-0.0020,-0.0020,15.35365525,0.9999991897,1,4/7/2023,2:35:52 PM,89.83589205,119.0690162,-0.001640433453,-0.001640433453,2,4/7/2023,2:36:27 PM,76.48199201,107.7259301,-0.002112697945,-0.002112697945,3,4/7/2023,2:37:01 PM,72.74882378,105.3486781,-0.002211673803,-0.002211673803
blank,Sc 361.383,4/7/2023,2:42:59 PM,Sc,361.378,21484299.97,0.4294154537,101.3562993, ,101.36, ,0.4294154537, ,1,4/7/2023,2:42:01 PM,21384708.77,21384708.77,100.8864587, ,2,4/7/2023,2:42:30 PM,21566845.09,21566845.09,101.7457217, ,3,4/7/2023,2:42:59 PM,21501346.04,21501346.04,101.4367174, 
blank,Cr 267.716,4/7/2023,2:43:19 PM,Cr,267.713,25.32449709,148.911087,-0.01126396601,-0.01126396601,-0.0113,-0.0113,6.336367698,0.9999988126,1,4/7/2023,2:42:21 PM,481.6021962,67.32684086,-0.01046902049,-0.01046902049,2,4/7/2023,2:42:50 PM,431.722753,14.2717243,-0.0114731532,-0.0114731532,3,4/7/2023,2:43:19 PM,410.2289411,-5.625073883,-0.01184972434,-0.01184972434
blank,Ni 231.604,4/7/2023,2:43:19 PM,Ni,231.603,59.48822322,7.336535822,-0.004121054041,-0.004121054041,-0.0041,-0.0041,4.409281189,0.9999991897,1,4/7/2023,2:42:21 PM,23.54909368,54.94447411,-0.004310231074,-0.004310231074,2,4/7/2023,2:42:50 PM,28.7635851,59.87236754,-0.004105060358,-0.004105060358,3,4/7/2023,2:43:19 PM,32.50593252,63.64782801,-0.003947870692,-0.003947870692
